#proc cat nGausRV nGausWV
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_0p0_30p0_cat1_18 2 2
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_0p0_30p0_cat2_18 3 1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_0p0_30p0_cat0_18 4 2
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_100p0_200p0_cat1_18 1 -1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_100p0_200p0_cat2_18 1 -1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_100p0_200p0_cat0_18 1 -1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_200p0_10000p0_cat1_18 -1 -1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_200p0_10000p0_cat2_18 -1 -1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_200p0_10000p0_cat0_18 -1 -1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_30p0_50p0_cat1_18 2 2
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_30p0_50p0_cat2_18 3 1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_30p0_50p0_cat0_18 3 1
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_50p0_100p0_cat1_18 2 2
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_50p0_100p0_cat2_18 4 2
smH_PTHMiss_0p0_30p0 hgg_PTHMiss_50p0_100p0_cat0_18 2 1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_0p0_30p0_cat1_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_0p0_30p0_cat2_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_0p0_30p0_cat0_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_100p0_200p0_cat1_18 4 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_100p0_200p0_cat2_18 3 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_100p0_200p0_cat0_18 2 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_200p0_10000p0_cat1_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_200p0_10000p0_cat2_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_200p0_10000p0_cat0_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_30p0_50p0_cat1_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_30p0_50p0_cat2_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_30p0_50p0_cat0_18 -1 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_50p0_100p0_cat1_18 2 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_50p0_100p0_cat2_18 2 -1
smH_PTHMiss_100p0_200p0 hgg_PTHMiss_50p0_100p0_cat0_18 1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_0p0_30p0_cat1_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_0p0_30p0_cat2_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_0p0_30p0_cat0_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_100p0_200p0_cat1_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_100p0_200p0_cat2_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_100p0_200p0_cat0_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_200p0_10000p0_cat1_18 3 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_200p0_10000p0_cat2_18 3 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_200p0_10000p0_cat0_18 2 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_30p0_50p0_cat1_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_30p0_50p0_cat2_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_30p0_50p0_cat0_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_50p0_100p0_cat1_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_50p0_100p0_cat2_18 -1 -1
smH_PTHMiss_200p0_10000p0 hgg_PTHMiss_50p0_100p0_cat0_18 -1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_0p0_30p0_cat1_18 2 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_0p0_30p0_cat2_18 1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_0p0_30p0_cat0_18 2 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_100p0_200p0_cat1_18 -1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_100p0_200p0_cat2_18 -1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_100p0_200p0_cat0_18 -1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_200p0_10000p0_cat1_18 -1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_200p0_10000p0_cat2_18 -1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_200p0_10000p0_cat0_18 -1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_30p0_50p0_cat1_18 1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_30p0_50p0_cat2_18 1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_30p0_50p0_cat0_18 4 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_50p0_100p0_cat1_18 1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_50p0_100p0_cat2_18 1 -1
smH_PTHMiss_30p0_50p0 hgg_PTHMiss_50p0_100p0_cat0_18 3 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_0p0_30p0_cat1_18 1 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_0p0_30p0_cat2_18 -1 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_0p0_30p0_cat0_18 1 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_100p0_200p0_cat1_18 1 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_100p0_200p0_cat2_18 1 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_100p0_200p0_cat0_18 2 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_200p0_10000p0_cat1_18 -1 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_200p0_10000p0_cat2_18 -1 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_200p0_10000p0_cat0_18 -1 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_30p0_50p0_cat1_18 2 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_30p0_50p0_cat2_18 2 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_30p0_50p0_cat0_18 2 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_50p0_100p0_cat1_18 3 -1
smH_PTHMiss_50p0_100p0 hgg_PTHMiss_50p0_100p0_cat2_18 1 -1
