#proc cat nGausRV nGausWV
smH_PTH_0p0_100p0 hgg_PTH_0p0_100p0_cat1_18 2 -1
smH_PTH_0p0_100p0 hgg_PTH_0p0_100p0_cat2_18 1 -1
smH_PTH_0p0_100p0 hgg_PTH_0p0_100p0_cat0_18 4 -1
smH_PTH_0p0_100p0 hgg_PTH_100p0_170p0_cat1_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_100p0_170p0_cat2_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_100p0_170p0_cat0_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_170p0_250p0_cat1_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_170p0_250p0_cat2_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_170p0_250p0_cat0_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_250p0_350p0_cat1_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_250p0_350p0_cat2_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_250p0_350p0_cat0_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_350p0_10000p0_cat1_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_350p0_10000p0_cat2_18 -1 -1
smH_PTH_0p0_100p0 hgg_PTH_350p0_10000p0_cat0_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_0p0_100p0_cat1_18 1 -1
smH_PTH_100p0_170p0 hgg_PTH_0p0_100p0_cat2_18 3 -1
smH_PTH_100p0_170p0 hgg_PTH_0p0_100p0_cat0_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_100p0_170p0_cat1_18 3 -1
smH_PTH_100p0_170p0 hgg_PTH_100p0_170p0_cat2_18 1 -1
smH_PTH_100p0_170p0 hgg_PTH_100p0_170p0_cat0_18 2 -1
smH_PTH_100p0_170p0 hgg_PTH_170p0_250p0_cat1_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_170p0_250p0_cat2_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_170p0_250p0_cat0_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_250p0_350p0_cat1_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_250p0_350p0_cat2_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_250p0_350p0_cat0_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_350p0_10000p0_cat1_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_350p0_10000p0_cat2_18 -1 -1
smH_PTH_100p0_170p0 hgg_PTH_350p0_10000p0_cat0_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_0p0_100p0_cat1_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_0p0_100p0_cat2_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_0p0_100p0_cat0_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_100p0_170p0_cat1_18 4 -1
smH_PTH_170p0_250p0 hgg_PTH_100p0_170p0_cat2_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_100p0_170p0_cat0_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_170p0_250p0_cat1_18 2 -1
smH_PTH_170p0_250p0 hgg_PTH_170p0_250p0_cat2_18 1 -1
smH_PTH_170p0_250p0 hgg_PTH_170p0_250p0_cat0_18 2 -1
smH_PTH_170p0_250p0 hgg_PTH_250p0_350p0_cat1_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_250p0_350p0_cat2_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_250p0_350p0_cat0_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_350p0_10000p0_cat1_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_350p0_10000p0_cat2_18 -1 -1
smH_PTH_170p0_250p0 hgg_PTH_350p0_10000p0_cat0_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_0p0_100p0_cat1_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_0p0_100p0_cat2_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_0p0_100p0_cat0_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_100p0_170p0_cat1_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_100p0_170p0_cat2_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_100p0_170p0_cat0_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_170p0_250p0_cat1_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_170p0_250p0_cat2_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_170p0_250p0_cat0_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_250p0_350p0_cat1_18 1 -1
smH_PTH_250p0_350p0 hgg_PTH_250p0_350p0_cat2_18 1 -1
smH_PTH_250p0_350p0 hgg_PTH_250p0_350p0_cat0_18 2 -1
smH_PTH_250p0_350p0 hgg_PTH_350p0_10000p0_cat1_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_350p0_10000p0_cat2_18 -1 -1
smH_PTH_250p0_350p0 hgg_PTH_350p0_10000p0_cat0_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_0p0_100p0_cat1_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_0p0_100p0_cat2_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_0p0_100p0_cat0_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_100p0_170p0_cat1_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_100p0_170p0_cat2_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_100p0_170p0_cat0_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_170p0_250p0_cat1_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_170p0_250p0_cat2_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_170p0_250p0_cat0_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_250p0_350p0_cat1_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_250p0_350p0_cat2_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_250p0_350p0_cat0_18 -1 -1
smH_PTH_350p0_10000p0 hgg_PTH_350p0_10000p0_cat1_18 1 -1
smH_PTH_350p0_10000p0 hgg_PTH_350p0_10000p0_cat2_18 1 -1
smH_PTH_350p0_10000p0 hgg_PTH_350p0_10000p0_cat0_18 2 -1
OutsideAcceptance hgg_PTH_0p0_100p0_cat1_18 2 1
OutsideAcceptance hgg_PTH_0p0_100p0_cat2_18 1 1
OutsideAcceptance hgg_PTH_0p0_100p0_cat0_18 2 1
OutsideAcceptance hgg_PTH_100p0_170p0_cat1_18 2 -1
OutsideAcceptance hgg_PTH_100p0_170p0_cat2_18 3 -1
OutsideAcceptance hgg_PTH_100p0_170p0_cat0_18 2 -1
OutsideAcceptance hgg_PTH_170p0_250p0_cat1_18 2 -1
OutsideAcceptance hgg_PTH_170p0_250p0_cat2_18 1 -1
OutsideAcceptance hgg_PTH_170p0_250p0_cat0_18 1 -1
OutsideAcceptance hgg_PTH_250p0_350p0_cat1_18 1 -1
OutsideAcceptance hgg_PTH_250p0_350p0_cat2_18 -1 -1
OutsideAcceptance hgg_PTH_250p0_350p0_cat0_18 1 -1
OutsideAcceptance hgg_PTH_350p0_10000p0_cat1_18 -1 -1
OutsideAcceptance hgg_PTH_350p0_10000p0_cat2_18 -1 -1
OutsideAcceptance hgg_PTH_350p0_10000p0_cat0_18 1 -1
