#proc cat nGausRV nGausWV
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p0_0p2_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p0_0p2_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p0_0p2_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 3 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p2_0p5_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p2_0p5_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p2_0p5_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p5_0p85_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p5_0p85_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p5_0p85_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p85_1p2_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 3 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p85_1p2_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_0p85_1p2_sigmaMoM_decorr_0p0_0p01076_SigmaMpTTag_0_18 1 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_1p2_1p7_sigmaMoM_decorr_0p01076_0p0165_SigmaMpTTag_0_18 2 -1
InsideAcceptance_genAbsZeppenfeldEtaJets4p7_0p0_0p2 recoAbsZeppenfeldEtaJets4p7_1p2_1p7_sigmaMoM_decorr_0p0165_0p0332_SigmaMpTTag_0_18 -1 -1
