#proc cat nGausRV nGausWV
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p0_0p3_cat1_17 3 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p0_0p3_cat2_17 4 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p0_0p3_cat0_17 2 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p3_0p6_cat1_17 2 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p3_0p6_cat2_17 1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p3_0p6_cat0_17 1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p6_1p0_cat1_17 1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p6_1p0_cat2_17 1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_0p6_1p0_cat0_17 1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p0_1p4_cat1_17 1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p0_1p4_cat2_17 3 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p0_1p4_cat0_17 1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p4_1p9_cat1_17 -1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p4_1p9_cat2_17 -1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p4_1p9_cat0_17 4 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p9_2p5_cat1_17 -1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p9_2p5_cat2_17 -1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_1p9_2p5_cat0_17 -1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_2p5_100p0_cat1_17 -1 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_2p5_100p0_cat2_17 4 -1
smH_DYHJ0_0p0_0p3 hgg_DYHJ0_2p5_100p0_cat0_17 -1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p0_0p3_cat1_17 3 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p0_0p3_cat2_17 1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p0_0p3_cat0_17 1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p3_0p6_cat1_17 4 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p3_0p6_cat2_17 2 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p3_0p6_cat0_17 2 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p6_1p0_cat1_17 1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p6_1p0_cat2_17 1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_0p6_1p0_cat0_17 1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p0_1p4_cat1_17 4 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p0_1p4_cat2_17 3 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p0_1p4_cat0_17 3 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p4_1p9_cat1_17 -1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p4_1p9_cat2_17 -1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p4_1p9_cat0_17 2 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p9_2p5_cat1_17 -1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p9_2p5_cat2_17 -1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_1p9_2p5_cat0_17 -1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_2p5_100p0_cat1_17 -1 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_2p5_100p0_cat2_17 3 -1
smH_DYHJ0_0p3_0p6 hgg_DYHJ0_2p5_100p0_cat0_17 -1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p0_0p3_cat1_17 1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p0_0p3_cat2_17 1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p0_0p3_cat0_17 1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p3_0p6_cat1_17 2 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p3_0p6_cat2_17 2 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p3_0p6_cat0_17 2 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p6_1p0_cat1_17 2 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p6_1p0_cat2_17 2 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_0p6_1p0_cat0_17 3 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p0_1p4_cat1_17 1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p0_1p4_cat2_17 2 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p0_1p4_cat0_17 1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p4_1p9_cat1_17 3 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p4_1p9_cat2_17 1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p4_1p9_cat0_17 1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p9_2p5_cat1_17 -1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p9_2p5_cat2_17 -1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_1p9_2p5_cat0_17 4 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_2p5_100p0_cat1_17 -1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_2p5_100p0_cat2_17 1 -1
smH_DYHJ0_0p6_1p0 hgg_DYHJ0_2p5_100p0_cat0_17 -1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p0_0p3_cat1_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p0_0p3_cat2_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p0_0p3_cat0_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p3_0p6_cat1_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p3_0p6_cat2_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p3_0p6_cat0_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p6_1p0_cat1_17 2 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p6_1p0_cat2_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_0p6_1p0_cat0_17 3 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p0_1p4_cat1_17 2 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p0_1p4_cat2_17 2 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p0_1p4_cat0_17 3 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p4_1p9_cat1_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p4_1p9_cat2_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p4_1p9_cat0_17 1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p9_2p5_cat1_17 -1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p9_2p5_cat2_17 -1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_1p9_2p5_cat0_17 4 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_2p5_100p0_cat1_17 -1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_2p5_100p0_cat2_17 -1 -1
smH_DYHJ0_1p0_1p4 hgg_DYHJ0_2p5_100p0_cat0_17 -1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p0_0p3_cat1_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p0_0p3_cat2_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p0_0p3_cat0_17 2 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p3_0p6_cat1_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p3_0p6_cat2_17 4 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p3_0p6_cat0_17 2 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p6_1p0_cat1_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p6_1p0_cat2_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_0p6_1p0_cat0_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p0_1p4_cat1_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p0_1p4_cat2_17 2 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p0_1p4_cat0_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p4_1p9_cat1_17 2 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p4_1p9_cat2_17 3 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p4_1p9_cat0_17 2 3
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p9_2p5_cat1_17 2 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p9_2p5_cat2_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_1p9_2p5_cat0_17 1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_2p5_100p0_cat1_17 -1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_2p5_100p0_cat2_17 -1 -1
smH_DYHJ0_1p4_1p9 hgg_DYHJ0_2p5_100p0_cat0_17 -1 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p0_0p3_cat1_17 2 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p0_0p3_cat2_17 2 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p0_0p3_cat0_17 1 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p3_0p6_cat1_17 3 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p3_0p6_cat2_17 1 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p3_0p6_cat0_17 1 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p6_1p0_cat1_17 1 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p6_1p0_cat2_17 1 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_0p6_1p0_cat0_17 2 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p0_1p4_cat1_17 4 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p0_1p4_cat2_17 2 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p0_1p4_cat0_17 3 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p4_1p9_cat1_17 1 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p4_1p9_cat2_17 2 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p4_1p9_cat0_17 2 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p9_2p5_cat1_17 2 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p9_2p5_cat2_17 4 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_1p9_2p5_cat0_17 2 1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_2p5_100p0_cat1_17 -1 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_2p5_100p0_cat2_17 2 -1
smH_DYHJ0_1p9_2p5 hgg_DYHJ0_2p5_100p0_cat0_17 2 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p0_0p3_cat1_17 1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p0_0p3_cat2_17 1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p0_0p3_cat0_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p3_0p6_cat1_17 2 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p3_0p6_cat2_17 1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p3_0p6_cat0_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p6_1p0_cat1_17 3 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p6_1p0_cat2_17 1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_0p6_1p0_cat0_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p0_1p4_cat1_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p0_1p4_cat2_17 3 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p0_1p4_cat0_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p4_1p9_cat1_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p4_1p9_cat2_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p4_1p9_cat0_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p9_2p5_cat1_17 2 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p9_2p5_cat2_17 4 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_1p9_2p5_cat0_17 -1 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_2p5_100p0_cat1_17 2 -1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_2p5_100p0_cat2_17 2 1
smH_DYHJ0_2p5_100p0 hgg_DYHJ0_2p5_100p0_cat0_17 2 -1
OutsideAcceptance hgg_DYHJ0_0p0_0p3_cat1_17 1 -1
OutsideAcceptance hgg_DYHJ0_0p0_0p3_cat2_17 1 -1
OutsideAcceptance hgg_DYHJ0_0p0_0p3_cat0_17 1 -1
OutsideAcceptance hgg_DYHJ0_0p3_0p6_cat1_17 3 -1
OutsideAcceptance hgg_DYHJ0_0p3_0p6_cat2_17 2 -1
OutsideAcceptance hgg_DYHJ0_0p3_0p6_cat0_17 2 -1
OutsideAcceptance hgg_DYHJ0_0p6_1p0_cat1_17 2 -1
OutsideAcceptance hgg_DYHJ0_0p6_1p0_cat2_17 1 -1
OutsideAcceptance hgg_DYHJ0_0p6_1p0_cat0_17 3 -1
OutsideAcceptance hgg_DYHJ0_1p0_1p4_cat1_17 4 -1
OutsideAcceptance hgg_DYHJ0_1p0_1p4_cat2_17 1 -1
OutsideAcceptance hgg_DYHJ0_1p0_1p4_cat0_17 2 -1
OutsideAcceptance hgg_DYHJ0_1p4_1p9_cat1_17 2 -1
OutsideAcceptance hgg_DYHJ0_1p4_1p9_cat2_17 1 -1
OutsideAcceptance hgg_DYHJ0_1p4_1p9_cat0_17 2 -1
OutsideAcceptance hgg_DYHJ0_1p9_2p5_cat1_17 2 -1
OutsideAcceptance hgg_DYHJ0_1p9_2p5_cat2_17 2 -1
OutsideAcceptance hgg_DYHJ0_1p9_2p5_cat0_17 2 -1
OutsideAcceptance hgg_DYHJ0_2p5_100p0_cat1_17 2 -1
OutsideAcceptance hgg_DYHJ0_2p5_100p0_cat2_17 2 -1
OutsideAcceptance hgg_DYHJ0_2p5_100p0_cat0_17 2 -1
