#proc cat nGausRV nGausWV
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_1p5_100_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_1p5_100_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_1p5_100_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genNleptons_0p5_1p5 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_1p5_100_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_1p5_100_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_1p5_100_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genNleptons_1p5_100 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 3 -1
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 -1
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 4 -1
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_1p5_100_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_1p5_100_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_1p5_100_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 4 2
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 4 2
InsideAcceptance_genNleptons_m0p5_0p5 recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 3 4
OutsideAcceptance recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 4 -1
OutsideAcceptance recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 3 -1
OutsideAcceptance recoNleptons_0p5_1p5_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoNleptons_1p5_100_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 -1 -1
OutsideAcceptance recoNleptons_1p5_100_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 -1 -1
OutsideAcceptance recoNleptons_1p5_100_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 -1 -1
OutsideAcceptance recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0116_0p0161_SigmaMpTTag_0_17 1 -1
OutsideAcceptance recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0161_0p0306_SigmaMpTTag_0_17 1 1
OutsideAcceptance recoNleptons_m0p5_0p5_sigmaMoM_decorr_0p0_0p0116_SigmaMpTTag_0_17 2 -1
